cancer,drug,logrank_p,cox_hr,n_sens,n_res,fdr_q
TCGA-CHOL,BMS-536924,0.6124034978024477,0.9318502958176472,17,16,0.9744437288454759
TCGA-CHOL,BMS-754807,0.7489872404564242,1.0264586733819172,17,16,0.9744437288454759
TCGA-CHOL,BPD-00008900,0.23987803162835605,4.061419252442459,17,16,0.9744437288454759
TCGA-CHOL,BX795,0.7330373180570788,0.6739167110278736,17,16,0.9744437288454759
TCGA-CHOL,Bicalutamide,0.6965194125267813,1.9028026695842122,17,16,0.9744437288454759
TCGA-CHOL,Bleomycin,0.6160459914210752,0.868681564666361,17,16,0.9744437288454759
TCGA-CHOL,Bleomycin (50 uM),0.36068342936450004,1.144385028158622,17,16,0.9744437288454759
TCGA-CHOL,Bortezomib,0.47423400945952354,2.351538055483999,17,16,0.9744437288454759
TCGA-CHOL,Bosutinib,0.41726913412651645,2.0722353208388498,17,16,0.9744437288454759
TCGA-CHOL,Bromosporine,0.40942952307777547,1.7758876644377388,17,16,0.9744437288454759
TCGA-CHOL,Buparlisib,0.6875896762165402,0.904236080072756,17,16,0.9744437288454759
TCGA-CHOL,CCT-018159,0.3223008414065112,0.5513571224674155,17,16,0.9744437288454759
TCGA-CHOL,CCT007093,0.7667946410565706,1.029024673142655,17,16,0.9744437288454759
TCGA-CHOL,CDK9_5038,0.8497505169844985,1.0538938470941022,17,16,0.9744437288454759
TCGA-CHOL,CDK9_5576,0.36596739847079496,1.0521315692929314,17,16,0.9744437288454759
TCGA-CHOL,CPI-637,0.073161344347562,1.1102151704123864,17,16,0.9744437288454759
TCGA-CHOL,CT7033-2,0.18272967279142543,0.9872606395848333,17,16,0.9744437288454759
TCGA-CHOL,CZC24832,0.36243710934832285,1.4970079282547586,17,16,0.9744437288454759
TCGA-CHOL,Camptothecin,0.43564672454868036,0.8993714577713724,17,16,0.9744437288454759
TCGA-CHOL,Cisplatin,0.8601351860114678,0.8997430043847838,17,16,0.9744437288454759
TCGA-CHOL,Crizotinib,0.8519965281746329,1.0514187047271484,17,16,0.9744437288454759
TCGA-CHOL,Cyclophosphamide,0.2959089471262822,1.2134497565997122,17,16,0.9744437288454759
TCGA-CHOL,Cytarabine,0.8389902013050619,0.9683471672536527,17,16,0.9744437288454759
TCGA-CHOL,Dabrafenib,0.7416793612861221,1.1944870309264746,17,16,0.9744437288454759
TCGA-CHOL,Dacarbazine,0.3330179803528185,0.78246272066195,17,16,0.9744437288454759
TCGA-CHOL,Dactinomycin,0.8324206128136005,1.0592395763203897,17,16,0.9744437288454759
TCGA-CHOL,Dactolisib,0.5788507864776529,0.9993608681159803,17,16,0.9744437288454759
TCGA-CHOL,Daporinad,0.22646047564424954,0.9513940385331984,17,16,0.9744437288454759
TCGA-CHOL,Dasatinib,0.7643154871828362,1.7535015683469244,17,16,0.9744437288454759
TCGA-CHOL,Dihydrorotenone,0.8334023651889011,0.600528122183598,17,16,0.9744437288454759
TCGA-CHOL,Dinaciclib,0.4666742598139856,1.2605924023251072,17,16,0.9744437288454759
TCGA-CHOL,Docetaxel,0.548429038718689,0.9967101809346606,17,16,0.9744437288454759
TCGA-CHOL,Doramapimod,0.6500151139414708,1.462537747430891,17,16,0.9744437288454759
TCGA-CHOL,EHT-1864,0.557765035237357,1.1585931725675405,17,16,0.9744437288454759
TCGA-CHOL,EPZ004777,0.5562061008536082,1.2101584072579534,17,16,0.9744437288454759
TCGA-CHOL,EPZ5676,0.7202175768110837,1.2545199323396772,17,16,0.9744437288454759
TCGA-CHOL,ERK_2440,0.7460015235955415,0.7880294977153354,17,16,0.9744437288454759
TCGA-CHOL,ERK_6604,0.33414768168295517,0.72704573778262,17,16,0.9744437288454759
TCGA-CHOL,Eg5_9814,0.8446051416433218,0.8795201540720884,17,16,0.9744437288454759
TCGA-CHOL,Elephantin,0.5725059051674867,1.4639820975313156,17,16,0.9744437288454759
TCGA-CHOL,Elesclomol,0.9013140876813437,1.1067720758182602,17,16,0.9744437288454759
TCGA-CHOL,Entinostat,0.9248921237114516,1.3455782006801154,17,16,0.9744437288454759
TCGA-CHOL,Entospletinib,0.5231850000499543,1.814333709429878,17,16,0.9744437288454759
