Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cancer,drug
prerank,Oxidative Phosphorylation,-0.48613311689249616,-2.3696439395218287,0.0,0.0,0.0,31/93,11.82%,ATP5PO;ATP5PF;ATP5MG;ECI1;COX5B;COX6C;COX4I1;ATP5F1D;CYB5A;COX8A;COX7C;COX6B1;COX17;COX7B;ATP5PD;ATP5MF;COX6A1;ATP5MC1;COX15;AIFM1;ACAA1;ATP5ME;COX5A;ECHS1;CYC1;FH;HSD17B10;FXN;ATP6V0E1;ABCB7;COX7A2,TCGA-MESO,Remodelin
prerank,Apical Junction,0.5335505739635308,2.3132462241883864,0.0,0.0,0.0,30/76,15.48%,FBN1;ITGB1;ITGA2;CERCAM;ADAM9;ACTN1;ACTN4;CAP1;CNN2;ITGA10;IRS1;CDH6;ACTB;ACTG2;AMIGO2;EPB41L2;AKT3;DSC3;FLNC;CDH11;CD276;ICAM1;COL16A1;ICAM5;BMP1;CDK8;CTNNA1;ITGA3;CD274;ACTG1,TCGA-MESO,Remodelin
prerank,TNF-alpha Signaling via NF-kB,0.4795187442819462,2.183267536313258,0.0,0.0,0.0,37/88,20.58%,INHBA;DNAJB4;DENND5A;FOSL1;GEM;F3;CCN1;CD44;GADD45A;CCND1;DUSP4;F2RL1;FJX1;BHLHE40;BMP2;CXCL3;CLCF1;ICAM1;CDKN1A;BTG1;DUSP1;ACKR3;CCL20;ETS2;BIRC2;GPR183;HBEGF;AREG;DUSP5;FOS;EGR1;IER3;IL6;B4GALT5;DUSP2;FOSB;GADD45B,TCGA-MESO,Remodelin
prerank,Mitotic Spindle,0.4755127204717989,2.167470276476481,0.0,0.0,0.0,43/86,23.30%,DST;FLNA;ACTN4;CCDC88A;FLNB;ARHGAP10;DYNC1H1;ARAP3;ARF6;CDC27;EPB41L2;ARHGAP29;CLASP1;ARHGAP5;ANLN;CKAP5;CENPE;FARP1;APC;INCENP;HOOK3;CLIP1;AKAP13;ALS2;BRCA2;ECT2;DLGAP5;CLIP2;ARHGDIA;GSN;ARFGEF1;BCAR1;ABL1;FGD6;CENPF;CDC42BPA;CAPZB;BUB1;FBXO5;ARHGEF12;CD2AP;AURKA;ESPL1,TCGA-MESO,Remodelin
prerank,Hypoxia,0.46115843721224287,2.1562921483062567,0.0,0.0,0.0,46/90,26.26%,COL5A1;CAV1;DDIT4;IDS;ETS1;HK1;F3;ERRFI1;ADORA2B;CCN1;ANXA2;ERO1A;GAPDH;CHST3;ANGPTL4;GBE1;BHLHE40;CITED2;CCN2;IGFBP1;AKAP12;CDKN1A;BNIP3L;BTG1;IGFBP3;DUSP1;BGN;ACKR3;CA12;FOS;IER3;GPC1;IL6;HK2;ADM;FOXO3;ALDOA;ALDOC;CSRP2;ATF3;ENO2;CAVIN1;FOSL2;HMOX1;EXT1;AK4,TCGA-MESO,Remodelin
prerank,Androgen Response,0.5469907721065248,2.155842126919486,0.0,0.0,0.0,24/45,20.46%,ITGAV;ACTN1;ABCC4;ANKH;CCND1;ADAMTS1;ABHD2;HMGCS1;INPP4B;GNAI3;CDK6;AKT1;FKBP5;AKAP12;ARID5B;FADS1;ALDH1A3;ELL2;CAMKK2;CENPN;ELOVL5;ELK4;CDC14B;H1-0,TCGA-MESO,Remodelin
prerank,KRAS Signaling Up,0.4613652428541406,2.099957737185795,0.0,0.0006100815984137879,0.004,34/85,21.10%,INHBA;ITGA2;EMP1;ETS1;ITGBL1;BTBD3;ETV1;GALNT3;ERO1A;DCBLD2;ANKH;ADAM17;FLT4;F2RL1;ANGPTL4;CBL;ANO1;ADGRA2;BMP2;CCSER2;AKAP12;IGFBP3;ACE;GPRC5B;ALDH1A3;CCL20;ETV4;HBEGF;CA2;EVI5;EPHB2;ADAM8;ENG;BPGM,TCGA-MESO,Remodelin
prerank,Inflammatory Response,0.46052859900391785,2.0633091657750042,0.0,0.0005422947541455892,0.004,30/78,21.90%,ITGA5;INHBA;HIF1A;ITGB3;HAS2;AXL;IRAK2;F3;ADORA2B;ATP2A2;DCBLD2;EMP3;HRH1;GNAI3;CALCRL;ICAM1;CD55;ACVR2A;CDKN1A;CCL20;GPR183;HBEGF;CD70;CXCL8;C5AR1;IL6;IL4R;ATP2C1;ATP2B1;ADM,TCGA-MESO,Remodelin
prerank,E2F Targets,0.4522124939133473,1.9720573331402624,0.0,0.0012201631968275757,0.01,51/74,38.18%,DIAPH3;DCLRE1B;DNMT1;EIF2S1;HMGA1;CENPE;CDKN1A;GINS4;IPO7;CTPS1;GSPT1;BRCA2;BUB1B;DLGAP5;E2F8;CDK4;CDKN3;CHEK1;CIT;DEPDC1;DCK;ANP32E;ATAD2;HELLS;CDCA8;AURKA;ESPL1;BRCA1;HMMR;CCP110;BARD1;CDK1;HMGB2;CCNB2;CDC25A;CDC20;BRMS1L;CSE1L;AURKB;BIRC5;DONSON;CTCF;ILF3;DEK;HUS1;EZH2;CBX5;CDCA3;CDKN1B;GINS1;CKS2,TCGA-MESO,Remodelin
prerank,Interferon Alpha Response,-0.47048743199139503,-1.9467491179172718,0.0,0.0,0.0,30/45,38.34%,GMPR;CASP1;IFI35;IFITM3;CMTR1;IRF7;DHX58;IRF9;C1S;IFITM1;IFITM2;HLA-C;IFI27;BST2;ISG20;CD47;IFIT3;CD74;CMPK2;ISG15;IRF1;IFIH1;BATF2;HERC6;CCRL2;CSF1;ADAR;IFIT2;IFI44L;CNP,TCGA-MESO,Remodelin
prerank,Myogenesis,0.43471677503836803,1.9067399954494508,0.0,0.0022184785396865015,0.02,23/71,15.56%,ITGB1;COL1A1;ADAM12;COL3A1;COL6A3;IGFBP7;CDH13;FST;DENND2B;CNN3;AEBP1;COL4A2;ITGB5;COL6A2;BHLHE40;FGF2;BDKRB2;FLII;CDKN1A;IGFBP3;HBEGF;GSN;APP,TCGA-MESO,Remodelin
